NCDEX|1.0.1|
GUARGUM518NOV21PE7500S|GUARGUM518NOV2021|OPTFUT|GUARGUM5|XX||1321660800|750000|PE||0||0|0|1|1||2|0||2|0||0|0||1304553600|0|1321660800|0|5|5|50|999999999999|250|0|1304553600|0|0|0|0|0|44700|100500|1321660800|0|0|1311120000|1321660800|1321660800|15|0||GUARGUM518NOV21PE7500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|69750|N
GUARGUM518NOV21PE7100S|GUARGUM518NOV2021|OPTFUT|GUARGUM5|XX||1321660800|710000|PE||0||0|0|1|1||2|0||2|0||0|0||1304553600|0|1321660800|0|5|5|50|999999999999|250|0|1304553600|0|0|0|0|0|25900|70000|1321660800|0|0|1311120000|1321660800|1321660800|15|0||GUARGUM518NOV21PE7100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|44700|N
GUARGUM518NOV21PE7600S|GUARGUM518NOV2021|OPTFUT|GUARGUM5|XX||1321660800|760000|PE||0||0|0|1|1||2|0||2|0||0|0||1304553600|0|1321660800|0|5|5|50|999999999999|250|0|1304553600|0|0|0|0|0|50350|108750|1321660800|0|0|1311120000|1321660800|1321660800|15|0||GUARGUM518NOV21PE7600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|76850|N
GUARGUM520DEC21CE7200S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|720000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|31450|76450|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7200S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|51450|N
GUARGUM520DEC21CE7900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|790000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|15150|45150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7900S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|27700|N
GUARGUM520DEC21PE7300S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|730000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|46450|91850|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7300S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|66800|N
GUARGUM520DEC21CE6800S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|680000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|45900|100050|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6800S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|70700|N
GUARGUM520DEC21CE6200S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|620000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|76350|143150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6200S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|108050|N
GUARGUM520DEC21CE6000S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|600000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|88950|159300|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6000S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|122700|N
GUARGUM520DEC21PE6100S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|610000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|9450|27700|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|16700|N
GUARGUM520DEC21CE6600S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|660000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|54850|113450|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|82000|N
GUARGUM520DEC21PE7700S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|770000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|67350|121300|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7700S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|92150|N
GUARGUM520DEC21PE5900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|590000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|6600|21050|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE5900S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|12200|N
GUARGUM520DEC21PE7200S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|720000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|41900|85050|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7200S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|61050|N
GUARGUM520DEC21PE7400S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|740000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|51300|98900|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|72750|N
GUARGUM520DEC21PE7100S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|710000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|37650|78450|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|55650|N
GUARGUM520DEC21PE7500S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|750000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|56350|106150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|78950|N
GUARGUM520DEC21CE6300S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|630000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|70500|135350|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6300S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|101100|N
GUARGUM520DEC21PE6800S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|680000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|26450|60250|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6800S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|40950|N
GUARGUM520DEC21CE7300S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|730000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|28450|71250|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7300S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|47300|N
GUARGUM520DEC21PE6000S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|600000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|7950|24200|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6000S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|14350|N
GUARGUM520DEC21CE7100S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|710000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|34650|81950|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|55850|N
GUARGUM520DEC21PE6300S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|630000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|13100|35500|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6300S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|22250|N
GUARGUM520DEC21PE6400S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|640000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|15300|39850|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|25450|N
GUARGUM520DEC21CE7000S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|700000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|38150|87750|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7000S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|60500|N
GUARGUM520DEC21PE7600S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|760000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|61750|113650|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|85450|N
GUARGUM520DEC21CE7700S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|770000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|18800|52850|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7700S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|33300|N
GUARGUM520DEC21CE6100S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|610000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|82500|151150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|115250|N
GUARGUM520DEC21CE6900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|690000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|41900|93750|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6900S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|65450|N
GUARGUM520DEC21PE6200S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|620000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|11200|31450|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6200S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|19350|N
GUARGUM520DEC21PE7000S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|700000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|33650|72150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7000S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|50450|N
GUARGUM520DEC21PE7900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|790000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|79350|137150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7900S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|106200|N
GUARGUM520DEC21CE6500S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|650000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|59750|120500|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|88100|N
GUARGUM520DEC21CE7500S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|750000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|23200|61550|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|39850|N
GUARGUM520DEC21PE6700S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|670000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|23300|54700|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6700S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|36650|N
GUARGUM520DEC21PE6600S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|660000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|20350|49500|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|32650|N
GUARGUM520DEC21CE7800S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|780000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|16900|48900|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7800S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|30400|N
GUARGUM520DEC21PE6500S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|650000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|17700|44550|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|28900|N
GUARGUM520DEC21CE5900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|590000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|95700|167700|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE5900S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|130400|N
GUARGUM520DEC21CE6700S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|670000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|50200|106650|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6700S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|76200|N
GUARGUM520DEC21CE7400S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|740000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|25750|66250|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|43450|N
GUARGUM520DEC21PE7800S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|780000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|73250|129150|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE7800S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|99050|N
GUARGUM520DEC21CE6400S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|640000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|64950|127800|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE6400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|94450|N
GUARGUM520DEC21CE7600S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|760000|CE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|20900|57050|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21CE7600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|36450|N
GUARGUM520DEC21PE6900S|GUARGUM520DEC2021|OPTFUT|GUARGUM5|XX||1324425600|690000|PE||0||0|0|1|1||2|0||2|0||0|0||1307059200|0|1324425600|0|5|5|50|999999999999|250|0|1307059200|0|0|0|0|0|29900|66050|1324425600|0|0|1311120000|1324425600|1324425600|15|0||GUARGUM520DEC21PE6900S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|45600|N
GUARGUM520JAN22PE7800S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|780000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|77900|130000|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE7800S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|102000|N
GUARGUM520JAN22CE7000S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|700000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|50200|101950|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE7000S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|74000|N
GUARGUM520JAN22CE6400S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|640000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|77850|141050|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE6400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|107750|N
GUARGUM520JAN22CE7800S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|780000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|26150|62550|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE7800S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|42150|N
GUARGUM520JAN22CE7500S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|750000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|33650|75650|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE7500S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|52450|N
GUARGUM520JAN22PE6000S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|600000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|11550|28850|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE6000S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|18650|N
GUARGUM520JAN22PE6700S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|670000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|28550|59150|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE6700S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|41850|N
GUARGUM520JAN22PE6300S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|630000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|17550|40300|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE6300S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|27150|N
GUARGUM520JAN22PE7400S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|740000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|56750|101350|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE7400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|77000|N
GUARGUM520JAN22CE6600S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|660000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|67600|127150|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE6600S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|95500|N
GUARGUM520JAN22CE5800S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|580000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|114900|187700|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE5800S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|150200|N
GUARGUM520JAN22PE6100S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|610000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|13350|32400|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE6100S|0|0|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|21250|N
GUARGUM520JAN22CE6900S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|690000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|54200|107900|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE6900S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|79000|N
GUARGUM520JAN22PE6400S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|640000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|20000|44650|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE6400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|30450|N
GUARGUM520JAN22PE7100S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|710000|PE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|43250|81950|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22PE7100S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|60500|N
GUARGUM520JAN22CE7400S|GUARGUM520JAN2022|OPTFUT|GUARGUM5|XX||1327104000|740000|CE||0||0|0|1|1||2|0||2|0||0|0||1309651200|0|1327104000|0|5|5|50|999999999999|250|0|1309651200|0|0|0|0|0|36550|80450|1327104000|0|0|1311120000|1327104000|1327104000|15|0||GUARGUM520JAN22CE7400S|0|1|0|0||E|N|N|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|56300|N
