Instrument Type,Symbol,ExpiryDate,Underlying Commodity,Strike Price,Option Type,Ex-Basis Delivery Centre,Price Unit,Opening Price,High Price,Low Price,Closing Price,Quantity Traded Today,Measure,No of Trades,Traded Value in Lacs,Open Interest,LastTradedDate
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4900,CE,JODHPUR,RS/QUINTAL,0,0,0,4,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3450,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3500,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3550,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3600,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3650,PE,JODHPUR,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3700,PE,JODHPUR,RS/QUINTAL,0,0,0,1.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3750,PE,JODHPUR,RS/QUINTAL,0,0,0,2,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3800,PE,JODHPUR,RS/QUINTAL,0,0,0,3.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3850,PE,JODHPUR,RS/QUINTAL,0,0,0,5.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3900,PE,JODHPUR,RS/QUINTAL,0,0,0,8.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,3950,PE,JODHPUR,RS/QUINTAL,0,0,0,12.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4000,PE,JODHPUR,RS/QUINTAL,0,0,0,18.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4050,PE,JODHPUR,RS/QUINTAL,0,0,0,26.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4100,PE,JODHPUR,RS/QUINTAL,0,0,0,37,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4150,PE,JODHPUR,RS/QUINTAL,0,0,0,50,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4200,PE,JODHPUR,RS/QUINTAL,0,0,0,66.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4250,PE,JODHPUR,RS/QUINTAL,0,0,0,86,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4300,PE,JODHPUR,RS/QUINTAL,0,0,0,109,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4350,PE,JODHPUR,RS/QUINTAL,0,0,0,135.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4400,PE,JODHPUR,RS/QUINTAL,0,0,0,165,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4450,PE,JODHPUR,RS/QUINTAL,0,0,0,198,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4500,PE,JODHPUR,RS/QUINTAL,0,0,0,233.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4550,PE,JODHPUR,RS/QUINTAL,0,0,0,272,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4600,PE,JODHPUR,RS/QUINTAL,0,0,0,312.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4650,PE,JODHPUR,RS/QUINTAL,0,0,0,355.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4700,PE,JODHPUR,RS/QUINTAL,0,0,0,399.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4750,PE,JODHPUR,RS/QUINTAL,0,0,0,445.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4800,PE,JODHPUR,RS/QUINTAL,0,0,0,492,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4850,PE,JODHPUR,RS/QUINTAL,0,0,0,539.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,8/20/2021,GUARSEED1020-AUG-2021,4900,PE,JODHPUR,RS/QUINTAL,0,0,0,588,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,3900,CE,JODHPUR,RS/QUINTAL,0,0,0,683,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,3950,CE,JODHPUR,RS/QUINTAL,0,0,0,643,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4000,CE,JODHPUR,RS/QUINTAL,0,0,0,604,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4050,CE,JODHPUR,RS/QUINTAL,0,0,0,566.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4100,CE,JODHPUR,RS/QUINTAL,0,0,0,530,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4150,CE,JODHPUR,RS/QUINTAL,0,0,0,495,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4200,CE,JODHPUR,RS/QUINTAL,0,0,0,461.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4250,CE,JODHPUR,RS/QUINTAL,0,0,0,429,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4300,CE,JODHPUR,RS/QUINTAL,0,0,0,398,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4350,CE,JODHPUR,RS/QUINTAL,0,0,0,369,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4400,CE,JODHPUR,RS/QUINTAL,0,0,0,341,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4450,CE,JODHPUR,RS/QUINTAL,0,0,0,314.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4500,CE,JODHPUR,RS/QUINTAL,0,0,0,289.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4550,CE,JODHPUR,RS/QUINTAL,0,0,0,265.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4600,CE,JODHPUR,RS/QUINTAL,0,0,0,243.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4650,CE,JODHPUR,RS/QUINTAL,0,0,0,222.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4700,CE,JODHPUR,RS/QUINTAL,0,0,0,203.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4750,CE,JODHPUR,RS/QUINTAL,0,0,0,185,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4800,CE,JODHPUR,RS/QUINTAL,0,0,0,168.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4850,CE,JODHPUR,RS/QUINTAL,0,0,0,153,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4900,CE,JODHPUR,RS/QUINTAL,0,0,0,138.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,3900,PE,JODHPUR,RS/QUINTAL,0,0,0,51.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,3950,PE,JODHPUR,RS/QUINTAL,0,0,0,60.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4000,PE,JODHPUR,RS/QUINTAL,0,0,0,71,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4050,PE,JODHPUR,RS/QUINTAL,0,0,0,82.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4100,PE,JODHPUR,RS/QUINTAL,0,0,0,95.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4150,PE,JODHPUR,RS/QUINTAL,0,0,0,109.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4200,PE,JODHPUR,RS/QUINTAL,0,0,0,125,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4250,PE,JODHPUR,RS/QUINTAL,0,0,0,142,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4300,PE,JODHPUR,RS/QUINTAL,0,0,0,160,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4350,PE,JODHPUR,RS/QUINTAL,0,0,0,180,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4400,PE,JODHPUR,RS/QUINTAL,0,0,0,201,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4450,PE,JODHPUR,RS/QUINTAL,0,0,0,224,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4500,PE,JODHPUR,RS/QUINTAL,0,0,0,248,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4550,PE,JODHPUR,RS/QUINTAL,0,0,0,273.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4600,PE,JODHPUR,RS/QUINTAL,0,0,0,300.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4650,PE,JODHPUR,RS/QUINTAL,0,0,0,329,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4700,PE,JODHPUR,RS/QUINTAL,0,0,0,358.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4750,PE,JODHPUR,RS/QUINTAL,0,0,0,390,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4800,PE,JODHPUR,RS/QUINTAL,0,0,0,422,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4850,PE,JODHPUR,RS/QUINTAL,0,0,0,455.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,12/20/2021,GUARSEED1020-DEC-2021,4900,PE,JODHPUR,RS/QUINTAL,0,0,0,490.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4050,CE,JODHPUR,RS/QUINTAL,0,0,0,594.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4100,CE,JODHPUR,RS/QUINTAL,0,0,0,555.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4150,CE,JODHPUR,RS/QUINTAL,0,0,0,518.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4200,CE,JODHPUR,RS/QUINTAL,0,0,0,482,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4250,CE,JODHPUR,RS/QUINTAL,0,0,0,447.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4300,CE,JODHPUR,RS/QUINTAL,0,0,0,414.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4350,CE,JODHPUR,RS/QUINTAL,0,0,0,382.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4400,CE,JODHPUR,RS/QUINTAL,0,0,0,352.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4450,CE,JODHPUR,RS/QUINTAL,0,0,0,324,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4500,CE,JODHPUR,RS/QUINTAL,0,0,0,297,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4550,CE,JODHPUR,RS/QUINTAL,0,0,0,271.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4600,CE,JODHPUR,RS/QUINTAL,0,0,0,247.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4650,CE,JODHPUR,RS/QUINTAL,0,0,0,225.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4700,CE,JODHPUR,RS/QUINTAL,0,0,0,204.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4750,CE,JODHPUR,RS/QUINTAL,0,0,0,185,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4800,CE,JODHPUR,RS/QUINTAL,0,0,0,167,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4850,CE,JODHPUR,RS/QUINTAL,0,0,0,150.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4900,CE,JODHPUR,RS/QUINTAL,0,0,0,135.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4050,PE,JODHPUR,RS/QUINTAL,0,0,0,56.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4100,PE,JODHPUR,RS/QUINTAL,0,0,0,67,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4150,PE,JODHPUR,RS/QUINTAL,0,0,0,78.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4200,PE,JODHPUR,RS/QUINTAL,0,0,0,91.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4250,PE,JODHPUR,RS/QUINTAL,0,0,0,105.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4300,PE,JODHPUR,RS/QUINTAL,0,0,0,121.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4350,PE,JODHPUR,RS/QUINTAL,0,0,0,139,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4400,PE,JODHPUR,RS/QUINTAL,0,0,0,157.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4450,PE,JODHPUR,RS/QUINTAL,0,0,0,178,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4500,PE,JODHPUR,RS/QUINTAL,0,0,0,200,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4550,PE,JODHPUR,RS/QUINTAL,0,0,0,223.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4600,PE,JODHPUR,RS/QUINTAL,0,0,0,248.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4650,PE,JODHPUR,RS/QUINTAL,0,0,0,275.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4700,PE,JODHPUR,RS/QUINTAL,0,0,0,303.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4750,PE,JODHPUR,RS/QUINTAL,0,0,0,333,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4800,PE,JODHPUR,RS/QUINTAL,0,0,0,364,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4850,PE,JODHPUR,RS/QUINTAL,0,0,0,396.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,1/20/2022,GUARSEED1020-JAN-2022,4900,PE,JODHPUR,RS/QUINTAL,0,0,0,430,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3450,CE,JODHPUR,RS/QUINTAL,0,0,0,786,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3500,CE,JODHPUR,RS/QUINTAL,0,0,0,736,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3550,CE,JODHPUR,RS/QUINTAL,0,0,0,686,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3600,CE,JODHPUR,RS/QUINTAL,0,0,0,636,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3650,CE,JODHPUR,RS/QUINTAL,0,0,0,586,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3700,CE,JODHPUR,RS/QUINTAL,0,0,0,536,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3750,CE,JODHPUR,RS/QUINTAL,0,0,0,486,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3800,CE,JODHPUR,RS/QUINTAL,0,0,0,436,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3850,CE,JODHPUR,RS/QUINTAL,0,0,0,386,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3900,CE,JODHPUR,RS/QUINTAL,0,0,0,336,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3950,CE,JODHPUR,RS/QUINTAL,0,0,0,286,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4000,CE,JODHPUR,RS/QUINTAL,0,0,0,236,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4050,CE,JODHPUR,RS/QUINTAL,0,0,0,186,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4100,CE,JODHPUR,RS/QUINTAL,0,0,0,136.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4150,CE,JODHPUR,RS/QUINTAL,0,0,0,87,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4200,CE,JODHPUR,RS/QUINTAL,0,0,0,43.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4250,CE,JODHPUR,RS/QUINTAL,0,0,0,15,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4300,CE,JODHPUR,RS/QUINTAL,0,0,0,3,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4350,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4400,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4450,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4500,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4550,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4600,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4650,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4700,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4750,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4800,CE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3450,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3500,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3550,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3600,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3650,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3700,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3750,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3800,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3850,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3900,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,3950,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4000,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4050,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4100,PE,JODHPUR,RS/QUINTAL,0,0,0,0.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4150,PE,JODHPUR,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4200,PE,JODHPUR,RS/QUINTAL,0,0,0,7.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4250,PE,JODHPUR,RS/QUINTAL,0,0,0,29,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4300,PE,JODHPUR,RS/QUINTAL,0,0,0,67,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4350,PE,JODHPUR,RS/QUINTAL,0,0,0,114.5,0,MT,0,0,0,NOTRADE
OPTFUT,GUARSEED10,7/20/2021,GUARSEED1020-JUL-2021,4400,PE,JODHPUR,RS/QUINTAL,0,0,0,164,0,MT,0,0,0,NOTRADE
