NCDEX|1.0.1|
47437|496|FUTCOM|BAJRA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1316563200|1000|10|10|100|999999999999|500|0|1304467200|0|0|0|1316044800|1316563200|140200|151800|0|0|0|1311120000|0|0|15|0||BAJRASEP2021|0|1|0|0||E|Y|Y|N||N|BAJRA||Rs/Quintal|MT|10|1|10|MT|146000|N|BAJRA20SEP2021
48034|496|FUTCOM|BAJRA|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1319155200|1000|10|10|100|999999999999|500|0|1306972800|0|0|0|1318550400|1319155200|140600|152200|0|0|0|1311120000|0|0|15|0||BAJRAOCT2021|0|1|0|0||E|Y|Y|N||N|BAJRA||Rs/Quintal|MT|10|1|10|MT|146400|N|BAJRA20OCT2021
48721|496|FUTCOM|BAJRA|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1321660800|1000|10|10|100|999999999999|500|0|1309564800|0|0|0|1321142400|1321660800|141000|152600|0|0|0|1311120000|0|0|15|0||BAJRANOV2021|0|1|0|0||E|Y|Y|N||N|BAJRA||Rs/Quintal|MT|10|1|10|MT|146800|N|BAJRA18NOV2021
44121|233|FUTCOM|BARLEYJPR|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1293926400|0|1311206400|800|10|10|50|999999999999|500|0|1293926400|0|0|0|1310688000|1311206400|181050|196050|0|0|0|1311120000|0|0|15|0||BARLEYJPRJUL2021|0|1|0|0||E|Y|Y|N||N|BARLEYJPR||Rs/Quintal|MT|10|1|10|MT|188550|N|BARLEYJPR20JUL2021
46105|233|FUTCOM|BARLEYJPR|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1313884800|800|10|10|50|999999999999|500|0|1301702400|0|0|0|1313280000|1313884800|181600|196700|0|0|0|1311120000|0|0|15|0||BARLEYJPRAUG2021|0|1|0|0||E|Y|Y|N||N|BARLEYJPR||Rs/Quintal|MT|10|1|10|MT|189150|N|BARLEYJPR20AUG2021
47438|233|FUTCOM|BARLEYJPR|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1316563200|800|10|10|50|999999999999|500|0|1304467200|0|0|0|1316044800|1316563200|182150|197250|0|0|0|1311120000|0|0|15|0||BARLEYJPRSEP2021|0|1|0|0||E|Y|Y|N||N|BARLEYJPR||Rs/Quintal|MT|10|1|10|MT|189700|N|BARLEYJPR20SEP2021
48035|233|FUTCOM|BARLEYJPR|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1319155200|800|10|10|50|999999999999|500|0|1306972800|0|0|0|1318550400|1319155200|182700|197900|0|0|0|1311120000|0|0|15|0||BARLEYJPROCT2021|0|1|0|0||E|Y|Y|N||N|BARLEYJPR||Rs/Quintal|MT|10|1|10|MT|190300|N|BARLEYJPR20OCT2021
48722|233|FUTCOM|BARLEYJPR|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1321660800|800|10|10|50|999999999999|500|0|1309564800|0|0|0|1321142400|1321660800|183250|198450|0|0|0|1311120000|0|0|15|0||BARLEYJPRNOV2021|0|1|0|0||E|Y|Y|N||N|BARLEYJPR||Rs/Quintal|MT|10|1|10|MT|190850|N|BARLEYJPR18NOV2021
45334|28124|FUTCOM|CASTOR|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1299024000|0|1311206400|1200|5|5|200|999999999999|500|0|1299024000|0|0|0|1310688000|1311206400|522600|565800|0|0|0|1311120000|0|0|15|0||CASTORJUL2021|0|1|0|0||E|Y|Y|N||N|CASTOR||Rs/Quintal|MT|10|1|5|MT|544200|N|CASTOR20JUL2021
46106|28124|FUTCOM|CASTOR|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1313884800|1200|5|5|200|999999999999|500|0|1301702400|0|0|0|1313280000|1313884800|524600|568200|0|0|0|1311120000|0|0|15|0||CASTORAUG2021|0|1|0|0||E|Y|Y|N||N|CASTOR||Rs/Quintal|MT|10|1|5|MT|546400|N|CASTOR20AUG2021
47439|28124|FUTCOM|CASTOR|XX||1316304000|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1316304000|1200|5|5|200|999999999999|500|0|1304467200|0|0|0|1315958400|1316304000|529800|573800|0|0|0|1311120000|0|0|15|0||CASTORSEP2021|0|1|0|0||E|Y|Y|N||N|CASTOR||Rs/Quintal|MT|10|1|5|MT|551800|N|CASTOR17SEP2021
48036|28124|FUTCOM|CASTOR|XX||1318982400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1318982400|1200|5|5|200|999999999999|500|0|1306972800|0|0|0|1318377600|1318982400|535000|579400|0|0|0|1311120000|0|0|15|0||CASTOROCT2021|0|1|0|0||E|Y|Y|N||N|CASTOR||Rs/Quintal|MT|10|1|5|MT|557200|N|CASTOR18OCT2021
48723|28124|FUTCOM|CASTOR|XX||1321574400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1321574400|1200|5|5|200|999999999999|500|0|1309564800|0|0|0|1321056000|1321574400|540200|585000|0|0|0|1311120000|0|0|15|0||CASTORNOV2021|0|1|0|0||E|Y|Y|N||N|CASTOR||Rs/Quintal|MT|10|1|5|MT|562600|N|CASTOR17NOV2021
44690|28636|FUTCOM|CHANA|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1296604800|0|1311206400|1200|10|10|100|999999999999|500|0|1296604800|0|0|0|1310688000|1311206400|462200|490600|0|0|0|1311120000|0|0|15|0||CHANAJUL2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|476400|N|CHANA20JUL2021
45335|28636|FUTCOM|CHANA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1299024000|0|1313884800|1200|10|10|100|999999999999|500|0|1299024000|0|0|0|1313280000|1313884800|475700|505100|0|0|0|1311120000|0|0|15|0||CHANAAUG2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|490400|N|CHANA20AUG2021
46107|28636|FUTCOM|CHANA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1316563200|1200|10|10|100|999999999999|500|0|1301702400|0|0|0|1316044800|1316563200|484400|514200|0|0|0|1311120000|0|0|15|0||CHANASEP2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|499300|N|CHANA20SEP2021
47440|28636|FUTCOM|CHANA|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1319155200|1200|10|10|100|999999999999|500|0|1304467200|0|0|0|1318550400|1319155200|492800|523200|0|0|0|1311120000|0|0|15|0||CHANAOCT2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|508000|N|CHANA20OCT2021
48037|28636|FUTCOM|CHANA|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1321660800|1200|10|10|100|999999999999|500|0|1306972800|0|0|0|1321142400|1321660800|501200|532200|0|0|0|1311120000|0|0|15|0||CHANANOV2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|516700|N|CHANA18NOV2021
48724|28636|FUTCOM|CHANA|XX||1324425600|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1324425600|1200|10|10|100|999999999999|500|0|1309564800|0|0|0|1323907200|1324425600|509700|541100|0|0|0|1311120000|0|0|15|0||CHANADEC2021|0|1|0|0||E|Y|Y|N||N|CHANA||Rs/Quintal|MT|10|1|10|MT|525400|N|CHANA20DEC2021
45336|393|FUTCOM|COCUDAKL|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1299024000|0|1311206400|1200|10|10|100|999999999999|500|0|1299024000|0|0|0|1310688000|1311206400|259200|280800|0|0|0|1311120000|0|0|15|0||COCUDAKLJUL2021|0|1|0|0||E|Y|Y|N||N|COCUDAKL||Rs/Quintal|MT|10|1|10|MT|270000|N|COCUDAKL20JUL2021
46108|393|FUTCOM|COCUDAKL|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1313884800|1200|10|10|100|999999999999|500|0|1301702400|0|0|0|1313280000|1313884800|270700|293100|0|0|0|1311120000|0|0|15|0||COCUDAKLAUG2021|0|1|0|0||E|Y|Y|N||N|COCUDAKL||Rs/Quintal|MT|10|1|10|MT|281900|N|COCUDAKL20AUG2021
47441|393|FUTCOM|COCUDAKL|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1316563200|1200|10|10|100|999999999999|500|0|1304467200|0|0|0|1316044800|1316563200|276600|299600|0|0|0|1311120000|0|0|15|0||COCUDAKLSEP2021|0|1|0|0||E|Y|Y|N||N|COCUDAKL||Rs/Quintal|MT|10|1|10|MT|288100|N|COCUDAKL20SEP2021
48038|393|FUTCOM|COCUDAKL|XX||1324425600|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1324425600|1200|10|10|100|999999999999|500|0|1306972800|0|0|0|1323907200|1324425600|231000|250200|0|0|0|1311120000|0|0|15|0||COCUDAKLDEC2021|0|1|0|0||E|Y|Y|N||N|COCUDAKL||Rs/Quintal|MT|10|1|10|MT|240600|N|COCUDAKL20DEC2021
48725|393|FUTCOM|COCUDAKL|XX||1327104000|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1327104000|1200|10|10|100|999999999999|500|0|1309564800|0|0|0|1326758400|1327104000|231000|250200|0|0|0|1311120000|0|0|15|0||COCUDAKLJAN2022|0|1|0|0||E|Y|Y|N||N|COCUDAKL||Rs/Quintal|MT|10|1|10|MT|240600|N|COCUDAKL20JAN2022
44125|478|FUTCOM|COTTON|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1293926400|0|1311206400|800|1|1|1000|999999999999|50|0|1293926400|0|0|0|1310688000|1311206400|2488000|2694000|0|0|0|1311120000|0|0|15|0||COTTONJUL2021|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2591000|N|COTTON20JUL2021
46109|478|FUTCOM|COTTON|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1319155200|800|1|1|1000|999999999999|50|0|1301702400|0|0|0|1318636800|1319155200|2511000|2719000|0|0|0|1311120000|0|0|15|0||COTTONOCT2021|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2615000|N|COTTON20OCT2021
42850|478|FUTCOM|COTTON|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1288742400|0|1321660800|800|1|1|1000|999999999999|50|0|1288742400|0|0|0|1321142400|1321660800|2519000|2727000|0|0|0|1311120000|0|0|15|0||COTTONNOV2021|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2623000|N|COTTON18NOV2021
48039|478|FUTCOM|COTTON|XX||1324425600|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1324425600|800|1|1|1000|999999999999|50|0|1306972800|0|0|0|1323907200|1324425600|2526000|2736000|0|0|0|1311120000|0|0|15|0||COTTONDEC2021|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2631000|N|COTTON20DEC2021
48726|478|FUTCOM|COTTON|XX||1327104000|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1327104000|800|1|1|1000|999999999999|50|0|1309564800|0|0|0|1326758400|1327104000|2534000|2744000|0|0|0|1311120000|0|0|15|0||COTTONJAN2022|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2639000|N|COTTON20JAN2022
